
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
23,           19,      134,     302,    100,        536


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
24,            0,       23,     812,    505,       1340
24,            1,       18,     777,    455,       1250
24,            2,       48,     360,    631,       1039
24,            3,       60,     246,    441,        747
24,            4,       10,     381,    216,        607
24,            5,        6,     271,    302,        579
24,            6,        6,     487,    295,        788
24,            7,        8,     508,    462,        978
24,            8,      139,     193,    162,        494
24,            9,       15,     279,    568,        862
24,           10,       51,     272,    507,        830
24,           11,        5,     633,    324,        962
24,           12,        7,     317,    768,       1092
24,           13,       17,     359,    526,        902
24,           14,       47,    1072,    487,       1606
24,           15,       17,    1461,    464,       1942
24,           16,       55,     361,    598,       1014
24,           17,       34,     377,    209,        620
24,           18,       16,    1360,    364,       1740
24,           19,      123,     342,    145,        610


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 1,            0,       19,     653,    548,       1220
 1,            1,       15,     761,    485,       1261
 1,            2,       38,     294,    532,        864
 1,            3,       57,     363,    683,       1103
 1,            4,        7,     376,    194,        577
 1,            5,        4,     269,    256,        529
 1,            6,        6,     547,    305,        858
 1,            7,        7,     382,    403,        792
 1,            8,      125,     214,    139,        478
 1,            9,       13,     289,    612,        914
 1,           10,       44,     316,    600,        960
 1,           11,        5,     774,    336,       1115
 1,           12,        6,     235,    659,        900
 1,           13,       13,     302,    460,        775
 1,           14,       41,     845,    500,       1386
 1,           15,       13,    1448,    479,       1940
 1,           16,       42,     277,    510,        829
 1,           17,       30,     453,    317,        800
 1,           18,       12,    1568,    445,       2025
 1,           19,      109,     386,    181,        676


Day 6 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 2,            0,       19,     515,    468,       1002
 2,            1,       13,     753,    497,       1263
 2,            2,       33,     230,    456,        719
 2,            3,       48,     281,    727,       1056
 2,            4,        5,     374,    198,        577
 2,            5,        3,     264,    220,        487
 2,            6,        6,     599,    404,       1009
 2,            7,        6,     374,    412,        792
 2,            8,      108,     379,    288,        775
 2,            9,        9,     326,    646,        981
 2,           10,       35,     242,    519,        796
 2,           11,        3,     889,    442,       1334
